X,Y,OBJECTID,REPT_NO,LABEL,YEARDRILLED,GRIDNAME,GRIDLINE,GRIDSTATION,LOCATIONMAP,COMMENTS,AZIMUTHTRUE,DIP,LENGTH_M,OVERBURDEN_M,SURFACEROCK,CORESIZE,LOGSREPORTED,LOCATIONDETAIL
-66.5501831500805,47.4999190271074,4423,471881,C-92,1960, ,L36+00W,23+30S,Yes, ,,90,84.49056,2.83464,Dacite, ,Yes,
-66.5512712050993,47.4996037425442,4424,471881,C-93,1960, ,300'W,22+30S,Yes, ,,90,85.344,0.54864,Dacite Porphyry, ,Yes,
-66.5501303736717,47.5002518460222,4425,471881,C-94,1960, ,60'E,22+30S,Yes, ,246,80,98.6028,0.82296,Dacite, ,Yes,
-66.5505822815683,47.5009172410771,4426,471881,C-95,1960, ,63'E,19+30S,Yes, ,,90,99.73056,2.4384,Dacite, ,Yes,
-66.5516311222906,47.5012046008508,4427,471881,C-96,1960, ,137'W,17+30S,Yes, ,,90,153.10104,1.8288,Dacite, ,Yes,
-66.0326348239137,47.3798496858914,4428,476711,NP07-13,2007, , , ,Yes, ,154,-65,201,1.6,Felsic crystal tuff,NQ,Yes,
-66.0299711968202,47.380054750227,4429,476711,NP07-14,2007, , , ,Yes, ,154,-50,120,6,Felsic crystal tuff,NQ,Yes,
-66.0305863741633,47.3793736391947,4430,476711,NP07-15,2007, , , ,Yes, ,154,-60,117,3,Felsic crystal tuff,NQ,Yes,
-66.811322682077,45.4611374934945,4431,476712,MP08-01,2008, ,L1400S,5+20W,Yes, ,71,70,358.7,6,Quartz feldspar porphyry,NQ,Yes,
-66.8100954548394,45.4634892583396,4432,476712,MP08-02,2008, ,L1400S,5+20W,Yes, ,90,90,420,0.69,Quartz feldspar porphyry,NQ,Yes,
-66.8320449620589,45.4583523129254,4433,476712,MP08-03,2008, ,L1400S,23+25W,Yes, ,255,80,634,6.22,Feldspar porphyry at 9m,NQ,Yes,
-66.827819150946,45.4593993628775,4434,476712,MP08-04,2008, ,L1400S,19+75W,Yes, ,234,90,560,6.75,Quartz feldspar porphyry,NQ,Yes,
-66.8450384116238,45.4610127677747,4435,476712,MP08-05,2008, ,L800S,32+00W,Yes, ,275,65,401,6,interlayered black and grey mudstone,NQ,Yes,
-66.7920362978272,45.4454069430441,4436,476712,MP08-06,2008, ,L3775S,0+75E,Yes, ,331,90,13.5,6,hornblend granite,NQ,Yes,
-66.7920362978272,45.4454069430441,4437,476712,MP08-06A,2008, ,L3775S,0+75E,Yes, ,331,90,20,6,hornblend granite,NQ,Yes,
-66.7920363915206,45.4454249381774,4438,476712,MP08-06B,2008, ,L3775S,0+75E,Yes, ,331,90,746,6,porphyritic granite,NQ,Yes,
-66.8212063518646,45.4633952974215,4439,476712,MP08-07,2008, ,L1200S,12+00W,Yes, ,70,70,374.7,12.5,quartz feldspar porphyry,NQ,Yes,
-66.8410290615383,45.4661086142704,4440,476712,MP08-08,2008, ,off L400S, ,Yes, ,120,60,401,12,interlayered sediment at 14.40m,NQ,Yes,
-64.917114853329,45.8270072588611,4441,476715,87074,2008, , , ,Yes, ,112,-55,321,3,"very blocky, foliated granite", ,Yes,
-64.918130570892,45.8274983257687,4442,476715,87073,2008, , , ,Yes, ,305,-55,204,8,foliated pink granite, ,Yes,
-64.918130570892,45.8274983257687,4443,476715,87072,2008, , , ,Yes, ,62,-55,210,6,foliated granite, ,Yes,
-64.9164283631686,45.8276095867478,4444,476715,87071,2008, , , ,Yes, ,85,-65,228,3,granite, ,Yes,
-64.9164026304012,45.8276092280312,4445,476715,87070,2008, , , ,Yes, ,84,-55,201,6,granite, ,Yes,
-64.9163774107586,45.8275908795355,4446,476715,87069,2008, , , ,Yes, ,116,-65,342,3,foliated granite, ,Yes,
-64.9163645443794,45.8275907001722,4447,476715,87068,2008, , , ,Yes, ,116,-55,174,3,foliated pink granite, ,Yes,
-64.9163887377762,45.8276450282176,4448,476715,87065,2008, , , ,Yes, ,120,-50,300,5.55,foliated granite, ,Yes,
-64.9163761279471,45.8276358539689,4449,476715,87064,2008, , , ,Yes, ,147,-77,291,3,homogeneous unit of foliated granite, ,Yes,
-64.9163889943367,45.8276360333309,4450,476715,87063,2008, , , ,Yes, ,135,-50,212.5,3,granite, ,Yes,
-64.9164404598964,45.8276367507645,4451,476715,87075,2008, , , ,Yes, ,60,-55,232.1,6,"foliated, medium-grained granite", ,Yes,
-64.8876563349901,46.1539628055689,4452,476718,WSK-08-01,2008, , , ,Yes, ,340,-55,174.5,4.6,redish-brick brown hue sandstone, ,Yes,
-64.8859102022032,46.1547839217172,4453,476718,WSK-08-02,2008, , , ,Yes, ,350,-55,155.4,3.1,shale-siltstone, ,Yes,
-64.8849077450723,46.1518812882294,4454,476718,WSK-08-03,2008, , , ,Yes, ,,-55,101.2,61,"light green, micaceous sandstone", ,Yes,
-64.8853684189333,46.1533905202175,4455,476718,WSK-08-04,2008, , , ,Yes, ,350,-55,143.3,1.6,orange-pink felsic conglomerate, ,Yes,
-64.8149512896557,46.2166368422194,4456,476719,WSK-08-05,2008, , , ,Yes, ,340,-60,119.55,1.6,dark grey finely laminated locally graphitic shale, ,Yes,
-64.8153240070477,46.2163184121611,4457,476719,WSK-08-06,2008, , , ,Yes, ,340,-55,101.2,3.1,black pyritic graphitic finely laminated shale, ,Yes,
-64.780575580239,46.2153498478804,4458,476719,WSK-08-07,2008, , , ,Yes, ,340,-50,131.1,12.1,"blue-grey, dark green mudstone shale", ,Yes,
-66.7034086476834,45.4185718859129,4459,476726,WC-08-01,2008, , , ,Yes, ,140,-42,125,8,interbedded greywacke and black argillite,NQ,Yes,
-65.9182076185386,45.2014383540852,4460,473382,8654,1987, ,L12+00N,13+26.3E,Yes, ,130,-45,164.6,,SILTSTONE,NQ,Yes, 
-65.9127371171609,45.1963352947169,4461,473382,8655,1987, ,10+00N,17+49.1E,Yes, ,310,-45,117.4,,SILTSTONE,NQ,Yes, 
-65.9123584365105,45.1972600959404,4462,473382,8656,1987, ,11+00N,17+00E,Yes, ,310,-45,91.5,,SILTSTONE,NQ,Yes, 
-65.9104865195776,45.1961526112839,4463,473382,8657,1987, ,11+07N,18+92E,Yes, ,220,-45,119.8,,ARKOSE,NQ,Yes, 
-65.9083208645114,45.1963662302758,4464,473382,8658,1987, ,L12+01N,20+09E,Yes, ,310,-45,102.1,,ARKOSE,NQ,Yes, 
-65.9156432426089,45.1958914827942,4465,473382,8660,1987, ,8+00N,16+02E,Yes, ,,-90,111.3,,SILTSTONE,NQ,Yes, 
-65.9167043539031,45.1966527814517,4466,473382,8661,1987, ,L8+10N,14+85E,Yes, ,130,-53,122.6,,SILTSTONE,NQ,Yes, 
-65.9159989653023,45.1971800047242,4467,473382,8662,1987, , , ,Yes, ,40,-45,56.4,,SILTSTONE,NQ,Yes, 
-65.9160189252047,45.1977109766874,4468,473382,8663,1987, , , ,Yes, ,220,-47,99.1,,SILTSTONE,NQ,Yes, 
-65.9131830713667,45.1975073237738,4469,473382,8664,1987, , , ,Yes, ,,-90,18.9,,SILTSTONE,HQ,Yes, 
-65.9171989729579,45.1968172949768,4470,473382,8665,1987, , , ,Yes, ,130,-61.5,99.7,,SILTSTONE,NQ,Yes, 
-65.9179567312956,45.1961463697841,4471,473382,8666,1987, , , ,Yes, ,130,-61,145.4,,SILTSTONE,NQ,Yes, 
-65.9158094789849,45.1970440580752,4472,473382,8670,1987, , , ,Yes, ,,-90,61,,SILTSTONE,NQ,Yes, 
-65.9162143688403,45.1972710961514,4473,473382,8671,1987, , , ,Yes, ,,-90,53.4,,SILTSTONE,NQ,Yes, 
-65.9165558199379,45.1974798094994,4474,473382,8672,1987, , , ,Yes, ,,-90,77.1,,SILTSTONE,HQ,Yes, 
-65.9138254438271,45.1981495018738,4475,473382,8673,1987, , , ,Yes, ,130,-45,100.6,,GRANITE,NQ,Yes, 
-65.9152099902901,45.1996323149135,4476,473382,8674,1987, , , ,Yes, ,130,-45,128,,SILTSTONE,NQ,Yes, 
-65.9142758856398,45.1976659589986,4477,473382,8678,1987, , , ,Yes, ,,-90,32,,ARKOSE,NQ,Yes, 
-65.9141703180502,45.196801624924,4478,473382,8644,1987, ,L9+67N,16+29.4E,Yes, ,,-90,39.03,,SILTSTONE,NQ,Yes, 
-65.9328725678148,45.2163142787962,4479,470504,1,1975, , , ,Yes, ,,,62.5,,SANDSTONE,17,No, 
-65.9358815332317,45.2120374098276,4480,470504,2,1975, , , ,Yes, ,,,54.9,,SHALE,17,No, 
-65.9352085219758,45.2118720866907,4481,470504,3,1975, , , ,Yes, ,,,51.2,,SHALE,17,No, 
-66.7336604219746,45.905013707551,4482,472919,FRED-001,1979, , , ,Yes,partial log with section data,,,258.0132,1.46304,Sandstone,15,1, 
-66.6576072914451,45.9320739171695,4483,472919,FRED-002,1979, , , ,Yes,partial log with section data,,,335.8896,1.524,Sandstone,15,1, 
-66.7443587886468,45.8906762366577,4484,472919,FRED-006,1979, , , ,Yes,partial log with section data,,,86.868,1.524,Silts,15,1, 
-66.6609822684301,45.9043030721688,4485,472919,FRED-007,1979, , , ,Yes,partial log with section data,,,92.90304,2.1336,Sandstone,15,1, 
-66.6699263454893,45.9126576897275,4486,472919,FRED-009,1979, , , ,Yes,partial log with section data,,,97.65792,1.524,Sandstone,15,1, 
-66.6770325922679,45.9340517672078,4487,472919,FRED-011,1979, , , ,Yes,partial log with section data,,,112.04448,2.4384,Sandstone,15,1, 
-66.6900161427345,45.9335899421087,4488,472919,FRED-013,1979, , , ,Yes,,,,111.31296,,,,2, 
-66.7705718900422,45.9049858468338,4489,472919,FRED-018,1979, , , ,Yes,partial log with section data,,,42.55008,1.2192,Sandstone,15,1, 
-66.8290420415946,45.5914547591764,4490,UNFILED,DH-307,1979, , , ,1,"LOCATED HOLES FROM 472444, NO LOG",,,,, , ,No, 
-66.8911819824056,45.5689700940126,4491,UNFILED,DH-308,1979, , , ,1,"LOCATED HOLES FROM 472444, NO LOG",,,,, , ,No, 
-67.0803548513715,45.5490300123649,4492,UNFILED,DH-309,1979, , , ,1,"LOCATED HOLES FROM 472444, NO LOG",,,,, , ,No, 
-66.629256515051,45.5520261037392,4493,472432,MS-007,1979, , , ,Yes, ,303,-42,135.9408,,PORPHYRY, ,Yes, 
-66.6300384925806,45.5523581216712,4494,472432,MS-008,1979, , , ,Yes, ,248,-45,11.8872,,PORPHYRY, ,Yes, 
-66.0277579746008,45.6514761542242,4495,472944,83-001,1983, , , ,Yes, ,,,68.1228,,"Dark, Argillaceous, Shale",BQ,Yes, 
-65.989046829551,47.2326394953132,4496,476560,ELN-07-165,2007, , , ,Yes,Hole abandoned at 33m.,90,-60,33,5,basalt, ,Yes,
-65.9890204178315,47.2326393782306,4497,476560,ELN-07-168,2007, , , ,Yes, ,90,-60,150,4.5,basalt, ,Yes,
-66.3991712735538,47.3296246234725,4498,471642,Hole 1,1957, ,4N,3E,Yes, ,90,45,73.7616,4.8768,Quartz Porphyry, ,Yes,
-66.3974644328873,47.329695079181,4499,471642,Hole 2,1957, ,4N,5+50E,Yes, ,270,45,48.1584,10.9728,Quartz Porphyry, ,Yes,
-66.3888168266805,47.3272944073864,4500,471642,Hole 4,1957, ,72W,16+50N,Yes, ,180,45,70.104,4.8768,Quartz, ,Yes,
-66.39602249153,47.3296128341234,4501,471642,Hole 5,1957, , , ,Yes, ,248,45,47.244,7.62,Serecite Schist, ,Yes,
-66.3884425582214,47.3291290213515,4502,471642,Hole 6,1957, , , ,Yes, ,180,45,100.584,6.096,Siltstone, ,Yes,
-66.3958263743659,47.3284163257403,4503,471642,Hole 7,1957, , , ,Yes, ,255,45,114.6048,7.62,Quartz Feldspar Porphyry, ,Yes,
-66.3882663457768,47.3311437244258,4504,471642,Hole 8,1957, , , ,Yes, ,360,45,93.5736,7.62,Serecite Schist, ,Yes,
-66.3898656222739,47.3383412288255,4505,471642,Hole 9,1957, , , ,Yes, ,270,55,115.824,22.86,Serecite Schist, ,Yes,
-66.3875234390594,47.3320874742534,4506,471642,Hole 10,1957, , , ,Yes, ,180,45,54.864,6.096,Serecite Schist, ,Yes,
-66.5876677898144,47.4854155137657,4507,476399,P-06-02,2006, , , ,Yes, ,121,-60,149,7.42,Sericite Schist, ,Yes,
-66.5824695137236,47.4618355878655,4508,476399,P-06-03,2006, , , ,Yes, ,64,-60,312,24,Metasediment, ,Yes,
-66.5249778055933,46.7347447741595,4509,476418,4717-07-01,2007, , , ,Yes, ,337,45,13,3,Granite, ,Yes,
-66.525488070594,46.734663694799,4510,476418,4717-07-02,2007, , , ,Yes, ,75,60,16,5.5,Granite, ,Yes,
-66.5263776752216,46.7343486216841,4511,476418,4717-07-03,2007, , , ,Yes, ,,,18,6.5,Granite, ,Yes,
-66.5278561701208,46.7342223232163,4512,476418,4717-07-04,2007, , , ,Yes, ,75,60,121,9,Granite, ,Yes,
-65.9305845314168,47.3922812127251,4513,471192,L-9,1965, ,2S,88'S of 3+75W,Yes, ,45,-50,156.3624,6.4008,purple to mauve-green argillite, ,Yes,
-65.9302162610491,47.3920365329059,4514,471192,L-10,1965, ,18'S of 4S,4+11W,Yes, ,41,60,149.0472,13.716,green tuffaceous argillite, ,Yes,
-66.2141835222178,47.1001324319959,4515,476562,C-07-158,2007, , , ,Yes, ,,-90,71,4.4,chlorite schist, ,Yes,
-65.8285498209281,47.3366202123604,4516,474737,217-5,1993, ,52+60S,8W,Yes, ,90,50,327.3552,10.9728,Basalt,NQ,Yes,
-65.8268503823694,47.3423132214706,4517,474737,217-6,1993, ,31+90S,1+96W,Yes, ,85,46.5,271.272,6.096,Tuff/Argillate,NQ,Yes,
-65.8301001431877,47.3480350315866,4518,474737,217-7,1993, ,10S,8W,Yes, ,85,66,502.92,5.4864,Rhyolite,NQ,Yes,
-65.8052164808134,47.3684686679677,4519,474737,217-8,1993, ,84S,10+00W,Yes, ,85.5,74,706.5,3.1,Rhyolite,NQ,Yes,
-65.8041809021278,47.3717276354217,4520,474737,217-9,1993, ,76+20S,11+42W,Yes, ,84,68,576.4,3,Rhyolite,NQ,Yes,
-65.7985153670033,47.3816598512281,4521,474737,217-10,1993, ,44S,9+05W,Yes, ,108,64,219.8,1.5,Rhyolite,NQ,Yes,
-65.7971907850136,47.3836846708964,4522,474737,217-11,1993, ,36S,9+12W,Yes, ,112,69,324.6,2.1,Rhyolite,NQ,Yes,
-65.7947289657516,47.3805663736862,4523,474737,217-12,1993, ,44S,0+95E,Yes, ,114.5,63,246,8.2,Rhyolite,NQ,Yes,
-65.8039476755809,47.3672826709686,4524,474737,217-13,1993, ,88S,3W,Yes, ,90,65,451.6,10,Rhyolite,NQ,Yes,
-65.827554745585,47.3399785963438,4525,474737,217-14,1994, ,40S,4+50W,Yes, ,84,50,426.1,5.5,Rhyolite,NQ,Yes,
-65.8296713296441,47.3442456015951,4526,474737,217-15,1994, ,24S,800W,Yes, ,84,50,477,3,Rhyolite,NQ,Yes,
-65.7976956966506,47.3915943579898,4527,474737,GB-94-16,1994, ,44+00S,35+00E,Yes, ,90,65,520.3,7.3,Rhyolite,NQ,Yes,
-65.8084233953983,47.3682540542464,4528,474737,GB-94-18,1994, ,88+00S,18+50W,Yes, ,90,70,856.6,1.8,Gabbro,NQ,Yes,
-65.8320288684116,47.3440973595874,4529,474737,GD-94-19,1994, ,24+40S,13+75W,Yes, ,85,78,795.7,3,Basalt,NQ,Yes,
-65.8316591904258,47.3398045482383,4530,474737,GB-94-20,1994, ,40+00S,14+00W,Yes, ,85,80,908.3,6.1,Basalt,NQ,Yes,
-65.9661395486434,47.3140414920986,4531,476595,NP07-01,2007,Northeast Grid,200 S,712 W,Yes, ,109,-50,131,5,foliated feldspar porphyry, ,Yes,
-66.5526793673814,47.5008803264608,4532,471881,C-97,1960, ,437'W,17+30S,Yes, ,,90,154.71648,3.13944,Rhyolite, ,Yes,
-66.5519235768397,47.501663188486,4533,471881,C-98,1960, ,137'W,15+30S,Yes, ,,90,187.97016,3.048,Dacite, ,Yes,
-66.5522558915281,47.5021577352254,4534,471881,C-99,1960, ,137'W,1330S,Yes, ,,90,183.76392,1.524,Dacite, ,Yes,
-66.5716845848289,47.509522785949,4535,471881,C-100,1960, ,68+00W,3150'N,Yes, ,,90,91.44,13.4112,Argillate, ,Yes,
-66.5658533133378,47.5066929985375,4536,471881,C-101,1960, ,L60+00W,16+00N,Yes, ,,90,91.7448,3.56616,Quartz Serecite Schist, ,Yes,
-66.5469586307072,47.5007568692233,4537,471881,C-102,1960, ,100'E of L28W,24+00S,Yes, ,,90,92.75064,4.572,Dacite, ,Yes,
-66.5536358349513,47.5016893901307,4538,471881,C-103,1960, ,537'W of L36,1330'S,Yes, ,,90,138.74496,4.8768,Syenite, ,Yes,
-66.5513532508879,47.5020951783808,4539,471881,C-104,1960, ,63'E,14+30S,Yes, ,,90,155.1432,2.56032,Dacite, ,Yes,
-66.551554480675,47.5042897413908,4540,471881,C-105,1960, ,L32W,700'S,Yes, ,,90,121.92,9.4488,Diabase Dyke, ,Yes,
-66.5504156793699,47.5071774686158,4541,471881,C-106,1960, ,25+00W,200'N,Yes, ,,90,92.3544,5.51688,Limestone, ,Yes,
-66.5515621887088,47.498560252284,4542,471881,C-107,1960, ,151'W of L40W,26+30S,Yes, ,,90,91.53144,1.524,Dacite, ,Yes,
-66.5518843377625,47.5022568418799,4543,471881,C-108,1960, ,37'W,1330S,Yes, ,,90,137.49528,1.2192,Dacite, ,Yes,
-66.5507683347286,47.5011600105838,4544,471881,C-109,1960, ,63'E,13+30S,Yes, ,,90,152.4,4.8768,Dacite, ,Yes,
-66.4989370342654,47.5156072655964,4545,471879,P-4-60,1960, ,6+00E,400'S,Yes, ,,90,91.7448,8.77824,Argillate, ,Yes,
-66.4983794020183,47.5161019533032,4546,471879,P-5,1958, ,8+00E,260'S,Yes, ,156,45,214.884,8.2296,Gabbro, ,Yes,
-66.549333682362,47.4999014037985,4547,471878,C-7,1958, ,24+30S,33+75W,Yes, ,246,45,143.5608,7.3152,Volcanic Fragmental, ,Yes,
-66.5485364094531,47.4989033530582,4548,471878,C-8,1958, ,28+80S,33+75W,Yes, ,246,45,167.9448,14.3256,Feldspar Quartz Porphyry, ,Yes,
-66.5488952949507,47.4994788491312,4549,471878,C-9,1958, ,26+30S,33+75W,Yes, ,246,45,153.0096,9.144,Feldspar Porphyry, ,Yes,
-66.5689584740425,47.5058906801918,4550,471878,C-10,1958, ,68+00W,1630'N,Yes, ,156,45,152.7048,4.2672,Quartz-Serecite Schist, ,Yes,
-66.5669941024435,47.5060537357465,4551,471878,C-11,1958, ,64+00W,15+00N,Yes, ,156,45,153.0096,3.6576,Dacite, ,Yes,
-66.5598032236112,47.509376636906,4552,471878,C-12,1958, ,18+75N,43+00W,Yes, ,156,45,77.4192,4.572,Serecite Schist, ,Yes,
-66.5605197780555,47.5091154246593,4553,471878,C-13,1958, ,18+75N,45+00W,Yes, ,156,45,83.2104,3.048,Serecite Schist, ,Yes,
-66.5674463625676,47.5067910192293,4554,471878,C-14,1958, ,17+75N,64+00W,Yes, ,156,45,122.2248,4.8768,Schist, ,Yes,
-66.5503161069858,47.5001618204588,4555,471878,C-15,1958, ,13+50N,70+45W,Yes, ,124,45,183.4896,6.4008,Acid Lava, ,Yes,
-66.5497720683193,47.500314962261,4556,471878,C-16,1958, ,34+40W,22+30S,Yes, ,246,45,152.7048,13.716,Dacite Lava, ,Yes,
-66.549944859757,47.5005757278198,4557,471878,C-17,1958, ,34+40W,21+30S,Yes, ,246,45,154.5336,12.192,Serecite Schist, ,Yes,
-66.5497055360231,47.5001351011604,4558,471878,C-18,1958, ,34+40W,23+30S,Yes, ,256,45,144.78,10.9728,Dacite Lava, ,Yes,
-66.5506086473305,47.5007283453574,4559,471878,C-19,1958, ,35+81W,20+30S,Yes, ,256,45,145.0848,9.72312,Serecite Schist, ,Yes,
-66.5503154164302,47.4994332672528,4560,471878,C-20,1958, ,36+90W,24+75S,Yes, ,306,45,92.964,13.4112,Sulfide Zone, ,Yes,
-66.5600949077296,47.5090526850737,4561,471878,C-21,1958, ,44+10W,18+25,Yes, ,201,45,62.484,7.9248,Quartzite, ,Yes,
-66.5955404712228,47.4877118735662,4562,471878,C-22,1958, ,158+00W,2+00N,Yes, ,156,45,98.7552,6.096,Conglomerate, ,Yes,
-66.552174961371,47.5008445772933,4563,471878,C-23,1958, ,39+20W,18+00S,Yes, ,86,45,123.1392,6.4008,Syenite, ,Yes,
-66.5489622799615,47.500153407349,4564,471878,C-25,1958, , , ,Yes, ,246,45,211.2264,7.62,Quartz, ,Yes,
-66.5498642004105,47.4994874297121,4565,471878,C-26,1958, ,36+00W,25+23,Yes, ,246,45,122.2248,7.62,Quartz/Sulphides, ,Yes,
-66.5692836994397,47.51098135191,4566,471875,C-1,1957, ,60+00W,3450'N,Yes, ,156,45,106.68,6.096,Argillate, ,Yes,
-66.699182722936,45.4194161862455,4567,476726,WC-08-02,2008, , , ,Yes, ,160,-45,101,6,grey laminated siltstone with interbedded fine-grained wacke,NQ,Yes,
-66.7035502329997,45.4118143777032,4568,476726,WC-08-03,2008, , , ,Yes, ,65,45,50,3,"variably greissenized, light green-grey wacke and minor siltstone",NQ,Yes,
-66.7038071944328,45.4122188105768,4569,476726,WC-08-04,2008, , , ,Yes, ,120,-52,122,3,dark grey spotted (cordierite) argillaceous wacke and minor micaceous wacke,NQ,Yes,
-66.7041024838494,45.4126231737464,4570,476726,WC-08-05,2008, , , ,Yes, ,120,-45,152,6.4,dark grey spotted (cordierite) argillaceous wacke and minor micaceous wacke,NQ,Yes,
-66.7022750771924,45.4124554991053,4571,476726,WC-08-06,2008, , , ,Yes, ,300,-45,131,9.5,grey variably greissenized micaceous arenite/wacke,NQ,Yes,
-66.8834281677173,45.4245565040398,4572,476727,PIS-08-03,2008, , , ,Yes, ,165,-45,152,5.3,"fine-grained, finely laminated to banded, green to brown sandstone/siltstone metasediment",other or ?,Yes,
-66.8842106378796,45.4268662627689,4573,476727,PIS-08-04,2008, , , ,Yes, ,165,-45,149,1.49,fine-grained dark grey to grey siltstone/metasediment,other or ?,Yes,
-65.877289779924,47.8765250776517,4574,476746,F08-01,2008, , , ,Yes, ,255,55,99,1.5,Andesite,NQ,Yes,
-65.8776261932686,47.8763380194713,4575,476746,F08-02,2008, , , ,Yes, ,157,60,108,3,Andesite,NQ,Yes,
-65.8777223185284,47.8761226921109,4576,476746,F08-03,2008, , , ,Yes, ,255,60,111,3,Andesite,NQ,Yes,
-65.8772477601235,47.876686734237,4577,476746,F08-04,2008, , , ,Yes, ,157,55,51,3,Andesite,NQ,Yes,
-65.1722668437386,45.773407286139,4578,476747,GO-08-79,2008, , , ,Yes, ,160,-45,175,3,Pebble conglomerate/sandstone,NQ,Yes,
-65.1723750206565,45.7737234883829,4579,476747,GO-08-80,2008, , , ,Yes, ,160,-45,90,7.97,pebble to cobble conglomerate,NQ,Yes,
-65.1714528981851,45.7735687313958,4580,476747,GO-08-81,2008, , , ,Yes, ,160,-55,151.5,6,granule to cobble conglomerate,NQ,Yes,
-65.1705979174929,45.774908456044,4581,476747,GO-08-82,2008, , , ,Yes, ,180,-45,104,4.71,dark red-brown clay,NQ,Yes,
-65.1716800290365,45.7732114603195,4582,476747,GO-08-83,2008, , , ,Yes, ,160,-45,32,1.97,conglomerate,NQ,Yes,
-65.1912338560277,45.7624517345771,4583,476747,GO-08-84,2008, , , ,Yes, ,97,-45,201,6,granite (diorite boulder),NQ,Yes,
-64.8847762422773,46.1532741500646,4584,476748,87066,2008, , , ,Yes, ,138,55,246,4.5,conglomerate,NQ,Yes,
-64.882404623902,46.1542303177261,4585,476748,87067,2008, , , ,Yes, ,140,55,300,5,conglomerate,NQ,Yes,
-66.8585046710457,47.5033405931512,4586,476759,WB08-01,2008, , , ,Yes, ,90,-45,100,8,potassic altered rhyolite,NQ,Yes,
-66.8585046710457,47.5033405931512,4587,476759,WB08-02,2008, , , ,Yes, ,90,-60,149,7,maroon rhyolite,NQ,Yes,
-66.8561674383726,47.513070887674,4588,476759,WB08-03,2008, , , ,Yes, ,90,-45,101,5,potassic altered rhyolite,NQ,Yes,
-66.8562070845585,47.5130437820321,4589,476759,WB08-04,2008, , , ,Yes, ,140,-45,74,6,potassic altered rhyolite,NQ,Yes,
-66.8562070845585,47.5130437820321,4590,476759,WB08-05,2008, , , ,Yes, ,140,-70,92.5,5,potassic altered rhyolite,NQ,Yes,
-66.8568478894385,47.5135724814251,4591,476759,WB08-06,2008, , , ,Yes, ,140,-55,172,3,rhyolite,NQ,Yes,
-66.8604009007749,47.5108810983672,4592,476759,WB08-07,2008, , , ,Yes, ,140,-45,182,4.5,rhyolite,NQ,Yes,
-66.8558156866361,47.5140703600757,4593,476759,WB08-08,2008, , , ,Yes, ,140,-45,170,4,rhyolite,NQ,Yes,
-66.8586298431487,47.504185690551,4594,476759,WB08-09,2008, , , ,Yes, ,270,-45,60,3,rhyolite,NQ,Yes,
-66.8589693592842,47.5033571401981,4595,476759,WB08-10,2008, , , ,Yes, ,270,-45,62,3,rhyolite,NQ,Yes,
-66.8598854022916,47.5033812756693,4596,476759,WB08-11,2008, , , ,Yes, ,90,-45,59,3,basalt,NQ,Yes,
-66.8595192922946,47.5042009169115,4597,476759,WB08-12,2008, , , ,Yes, ,90,-45,59,3,basalt,NQ,Yes,
-66.8562934577478,47.5041569368313,4598,476759,WB08-13,2008, , , ,Yes, ,270,-45,60,5,rhyolite,NQ,Yes,
-66.8569307085112,47.5041729601105,4599,476759,WB08-14,2008, , , ,Yes, ,90,-45,60,5,rhyolite,NQ,Yes,
-66.0272196278422,45.652931535989,4600,472944,83-002,1983, , , ,Yes, ,294,45,125.18136,,DIORITIC ANDESITE,BQ,Yes, 
-66.0614914647869,45.6688511175978,4601,470342,McPt-2,1976, , , ,Yes, ,,,62.484,,RHYOLITE TUFF,17,Yes, 
-66.366883320682,45.251760671772,4602,470150,4,1962, , , ,Yes,Location approximate,337,-42,68.2752,,DIORITE-GABBRO,17,Yes, 
-66.3018579355515,45.3955291998794,4603,470154,10,1958, , , ,1, ,,,56.6928,,DIORITE at 0ft,17,1, 
-66.3015244302159,45.3959425084408,4604,UNFILED,C-4,, , , ,1,LOCATED HOLES IN RPT 470154 (NO OTHER INFO.),,,,, , ,2, 
-66.3010525099722,45.3957707238241,4605,UNFILED,C-5,, , , ,1,LOCATED HOLES IN RPT 470154 (NO OTHER INFO.),,,,, , ,2, 
-66.3010768089859,45.3961216758936,4606,UNFILED,C-6,, , , ,1,LOCATED HOLES IN RPT 470154 (NO OTHER INFO.),,,,, , ,2, 
-66.3010768089859,45.3961216758936,4607,UNFILED,C-7,, , , ,1,LOCATED HOLES IN RPT 470154 (NO OTHER INFO.),,,,, , ,2, 
-66.3132517740998,45.3948827507792,4608,470159,JD-011,1970, , , ,Yes,,158,-57,188.3664,2.4384,SEDIMENTS,17,Yes, 
-67.2134370672017,45.2615538409617,4609,UNFILED,C-80-005,1981, , , ,,Information for this hole from Sussex Office (related to file 472721),70,-45,,9.7536,LEUCOGRANITE,BQ,No, 
-67.1614999341758,45.303403768052,4610,474163,TH-91-002,1992, ,L0+32E,0+23N,Yes, ,80,-35,4.6,,QUARTZITE,A,Yes, 
-67.1615383937689,45.3034215386445,4611,474163,TH-91-003,1992, ,L0+31E,0+25N,Yes,HOLE ABANDONED,140,-45,1.8,, NO CORE ,1,Yes, 
-67.16193563467,45.3035901719867,4612,474163,TH-91-007,1992, ,L0+15E,0+35N,Yes, ,145,-60,13.7,,QUARTZITE,A,Yes, 
-67.162289972388,45.3033631509668,4613,474313,TH-92-1,1993, ,L0+04W,0+30N,1, ,14,-60,16.9,,ARGILLITE,A,Yes, 
